Index,Displacement,Force,Time
963,0.014231,50.513,696.600082999999
964,0.014541,50.5761,698.599894000001
965,0.013675,50.3547,700.599956
966,0.01435,50.495,702.60014
967,0.013499,50.5405,704.599974000001
968,0.014184,50.4613,706.600027
969,0.013369,50.3731,708.600087000001
970,0.014086,50.3728,710.599967
971,0.014291,50.2332,712.600001000001
972,0.012925,50.442,714.600050999999
973,0.013873,50.8726,716.599994
974,0.012524,51.1043,718.600025
975,0.013877,50.7623,720.60003
976,0.014084,50.0763,722.60008
977,0.014014,49.7104,724.600059
978,0.011968,49.2279,726.600044000001
979,0.013027,48.7609,728.599926999999
980,0.012618,48.3376,730.599995
981,0.012985,47.7456,732.599969000001
982,0.012496,48.0643,734.599939
983,0.013054,47.673,736.600039000001
984,0.013426,47.8321,738.600004
985,0.014036,48.1268,740.599926000001
986,0.013758,48.0135,742.599994
987,0.012632,47.8053,744.599999
988,0.014019,47.4601,746.599953999999
989,0.013049,46.9947,748.599996999999
990,0.013247,46.3632,750.600088000001
991,0.013367,45.674,752.600163999999
992,0.01298,45.3731,754.599980999999
993,0.013291,45.5175,756.600007999999
994,0.013723,45.1026,758.599967
995,0.01456,45.2851,760.600023999999
996,0.012429,45.0169,762.599953000001
997,0.01315,44.5067,764.599951
998,0.012849,43.9402,766.600034999999
999,0.012221,43.9298,768.599874
1000,0.012996,43.8782,770.599969000001
1001,0.01248,44.2409,772.599991999999
1002,0.012935,45.1289,774.599972
1003,0.011793,46.0523,776.599983
1004,0.013515,46.4461,778.600041
1005,0.012698,46.109,780.60002
1006,0.012373,45.8713,782.600076000001
1007,0.012677,45.1875,784.600184000001
1008,0.012741,45.1546,786.599974000001
1009,0.01198,44.6177,788.599982
1010,0.012343,44.1128,790.600028999999
1011,0.012274,43.6182,792.599953000001
1012,0.012293,42.8495,794.599988
1013,0.012905,42.3051,796.599967
1014,0.011254,41.7514,798.599963000001
1015,0.012144,41.1895,800.600041
1016,0.011935,40.9409,802.600127
1017,0.011736,40.8026,804.599988
1018,0.012444,40.1793,806.599993
1019,0.011896,39.731,808.599976
1020,0.012213,39.7464,810.600141999999
1021,0.012319,39.2993,812.60002
1022,0.011999,38.7724,814.600123
1023,0.011152,38.2908,816.599952
1024,0.011674,37.4891,818.600048
1025,0.011206,37.0573,820.600023999999
1026,0.011422,36.7606,822.600014
1027,0.010847,36.3241,824.600023000001
1028,0.01111,36.0984,826.600049000001
1029,0.011239,35.8882,828.599935
1030,0.00951100000000002,35.3501,830.599959000001
1031,0.010653,35.3642,832.600034999999
1032,0.010846,35.316,834.599991000001
1033,0.010059,34.647,836.599978
1034,0.010205,34.6021,838.600062
1035,0.010369,34.3077,840.599980999999
1036,0.010673,33.9569,842.60001
1037,0.00974800000000001,34.0907,844.600133
1038,0.00920000000000001,33.8144,846.60008
1039,0.010676,33.2984,848.59995
1040,0.010107,32.8857,850.599931000001
1041,0.009574,32.2823,852.599973
1042,0.010442,31.7374,854.600085
1043,0.010593,31.1533,856.599945
1044,0.011418,31.3367,858.600027
1045,0.011214,31.1941,860.600034999999
1046,0.00930900000000001,31.0335,862.600009
1047,0.010088,31.2242,864.599975000001
1048,0.010516,30.8557,866.600002000001
1049,0.00955,30.889,868.600006000001
1050,0.010018,30.7233,870.599936000001
1051,0.009907,30.8542,872.600012999999
1052,0.010143,30.7165,874.600191
1053,0.010056,30.5288,876.600101
1054,0.00998200000000002,30.508,878.600034999999
1055,0.00853200000000001,30.3031,880.599991999999
1056,0.00998500000000002,29.887,882.599979000001
1057,0.010527,29.481,884.60001
1058,0.00950300000000001,29.0187,886.600093000001
1059,0.00975500000000001,28.6133,888.600043
1060,0.00928500000000002,28.495,890.600168999999
1061,0.00927500000000001,28.1604,892.599996999999
1062,0.00905900000000001,28.2389,894.599973
1063,0.00963800000000001,27.9834,896.600073
1064,0.008435,28.0662,898.599990000001
1065,0.00916800000000001,27.6088,900.599962
1066,0.010046,27.0994,902.59993
1067,0.00841,26.7905,904.600048
1068,0.00858800000000001,26.4982,906.599979000001
1069,0.00928300000000001,26.5289,908.600011
1070,0.00933,26.1997,910.599966
1071,0.00841700000000001,25.7483,912.599976
1072,0.00875700000000001,25.6812,914.599944
1073,0.00873800000000002,25.5414,916.60007
1074,0.00805800000000001,25.4476,918.600066000001
1075,0.00891500000000001,25.1213,920.600045000001
1076,0.00797200000000001,24.8281,922.599953000001
1077,0.009073,24.4903,924.600168999999
1078,0.00916700000000001,23.9962,926.600028000001
1079,0.008905,23.4789,928.600012000001
1080,0.00945500000000002,23.0715,930.600009
1081,0.009239,22.8929,932.599985000001
1082,0.008574,22.6651,934.599990000001
1083,0.00829300000000002,22.5955,936.599975000001
1084,0.008274,22.4786,938.600088000001
1085,0.00775900000000002,21.9906,940.600016
1086,0.00884000000000001,21.7573,942.599958000001
1087,0.00820600000000002,21.6209,944.600084
1088,0.00884700000000002,21.3359,946.599944
1089,0.00777900000000001,20.9566,948.600063
1090,0.00797500000000001,20.1009,950.600009
1091,0.00689600000000001,20.132,952.600157000001
1092,0.00667800000000002,20.162,954.600015
1093,0.00837000000000002,20.3191,956.599955
1094,0.00841500000000001,19.9647,958.600063
1095,0.00872600000000001,19.5242,960.600103000001
1096,0.00848300000000002,19.3992,962.599919
1097,0.00754400000000002,19.3733,964.599955
1098,0.007157,18.841,966.600033000001
1099,0.00723700000000002,18.4438,968.60002
1100,0.00740400000000002,18.3463,970.600026
1101,0.00730600000000001,17.7809,972.600021
1102,0.00737200000000002,17.8322,974.600041
1103,0.00854000000000002,17.6723,976.599957
1104,0.00706400000000001,17.256,978.60002
1105,0.00656900000000002,16.9718,980.599995
1106,0.00696100000000002,16.4109,982.600033000001
1107,0.008544,16.2332,984.599952
1108,0.00725200000000001,16.2592,986.600059
1109,0.007212,16.0686,988.600054
1110,0.00690200000000002,15.9042,990.600060000001
1111,0.00678400000000001,16.1662,992.599985000001
1112,0.00495900000000002,15.9899,994.6
1113,0.00687800000000002,15.9121,996.59996
1114,0.006768,15.6923,998.599990000001
1115,0.00695900000000002,15.5491,1000.600018
1116,0.00603900000000002,15.0287,1002.599997
1117,0.00639700000000001,14.9331,1004.59996
1118,0.00744700000000001,14.6536,1006.600011
1119,0.00705600000000001,14.2627,1008.600068
1120,0.00619,14.154,1010.599985
1121,0.006663,14.3337,1012.599894
1122,0.00676700000000002,14.2355,1014.600074
1123,0.00572,13.9637,1016.600038
1124,0.00581400000000001,13.9739,1018.599973
1125,0.00576000000000002,14.198,1020.599991
1126,0.00659200000000001,13.7983,1022.600029
1127,0.00611500000000001,13.4871,1024.600013
1128,0.00889200000000001,13.7307,1026.599984
1129,0.00592500000000001,13.6275,1028.599971
1130,0.00648700000000002,13.3629,1030.600006
1131,0.005273,13.2423,1032.599995
1132,0.00634600000000002,12.8329,1034.599967
1133,0.005492,12.9365,1036.600023
1134,0.00712000000000002,12.7077,1038.599988
1135,0.006776,12.0255,1040.599943
1136,0.00581300000000001,11.7646,1042.600037
1137,0.00586200000000001,11.5769,1044.599991
1138,0.006023,11.3069,1046.600132
1139,0.00704500000000002,11.1509,1048.600088
1140,0.00534000000000001,11.1385,1050.600016
1141,0.005694,10.8066,1052.599994
1142,0.00600100000000001,10.6708,1054.600014
1143,0.00543300000000002,10.4729,1056.599976
1144,0.00665600000000002,10.0467,1058.599982
1145,0.00521100000000002,9.378,1060.599966
1146,0.005721,8.9403,1062.600064
1147,0.00526200000000002,8.4111,1064.600144
1148,0.004803,8.2068,1066.599955
1149,0.005221,7.84,1068.600002
1150,0.00518400000000002,7.6087,1070.600011
1151,0.00489800000000001,7.5216,1072.60002
1152,0.00525,7.2752,1074.599944
1153,0.00466800000000001,6.9762,1076.600015
1154,0.00548000000000001,6.5718,1078.600123
1155,0.00526000000000001,6.3811,1080.600001
1156,0.004802,6.1645,1082.599949
1157,0.00415800000000002,5.9584,1084.600007
1158,0.00509600000000002,5.6132,1086.600022
1159,0.00459600000000002,5.4932,1088.600024
1160,0.00445500000000001,5.1558,1090.600016
1161,0.00603300000000001,5.216,1092.600095
1162,0.00474100000000002,5.3231,1094.600022
1163,0.00482400000000002,5.2691,1096.6
1164,0.004749,5.2061,1098.599942
1165,0.00448300000000001,5.0265,1100.600019
1166,0.0035,4.8977,1102.599935
1167,0.00401500000000002,4.8374,1104.599982
1168,0.004584,4.7736,1106.599999
1169,0.003606,4.6827,1108.600028
1170,0.00459400000000001,4.0786,1110.599976
1171,0.00388000000000002,3.799,1112.60004
1172,0.003937,3.6721,1114.600056
1173,0.00404600000000002,3.3547,1116.59996
1174,0.00424000000000002,3.0358,1118.600056
1175,0.003828,2.8449,1120.599983
1176,0.004853,2.6434,1122.599976
1177,0.00387400000000002,1.9979,1124.600048
1178,0.00354600000000002,1.6848,1126.599982
1179,0.004444,1.6704,1128.599977
1180,0.003084,1.241,1130.599992
1181,0.004078,1.0752,1132.600024
1182,0.00394700000000001,0.5587,1134.600001
1183,0.00318300000000002,0.4947,1136.600005
1184,0.002969,0.0697,1138.599973
1185,0.00272,0.0009,1140.60003
1186,0.00242000000000001,-0.0059,1142.599991
1187,0.00550900000000001,-0.569,1144.599989
1188,-0.000547999999999993,-0.8826,1146.599962
1189,0.003279,-1.379,1148.600001
1190,0.00295600000000001,-1.2605,1150.599984
1191,0.003695,-1.4657,1152.600051
1192,0.00400900000000001,-1.6697,1154.600095
1193,0.00314900000000001,-1.8633,1156.599985
1194,0.00335300000000002,-2.2749,1158.599992
1195,0.00188200000000002,-2.5154,1160.600006
1196,0.003079,-2.6906,1162.599953
1197,0.00401100000000001,-2.8022,1164.599997
1198,0.00376200000000002,-3.3054,1166.599948
1199,0.00210200000000002,-3.4753,1168.600097
1200,0.003468,-3.6774,1170.600034
1201,0.00303700000000001,-4.0127,1172.599943
1202,0.00314300000000001,-3.7846,1174.600015
1203,0.00170000000000001,-4.2132,1176.600024
1204,0.00286500000000001,-4.2695,1178.600039
1205,0.00364200000000001,-4.3554,1180.600069
1206,0.00288200000000002,-4.4049,1182.600043
1207,0.00364300000000001,-4.623,1184.600048
1208,0.00326100000000001,-5.1136,1186.600119
1209,0.00286800000000001,-5.19,1188.600035
1210,0.00216000000000002,-5.528,1190.599946
1211,0.003498,-5.1659,1192.599902
1212,0.00192200000000001,-5.6766,1194.599965
1213,0.00106300000000001,-5.8848,1196.599963
1214,0.000745999999999997,-5.7918,1198.600029
1215,0.000189000000000022,-6.0777,1200.599964
1216,0.00174000000000002,-6.0795,1202.599976
1217,0.00254000000000001,-5.9673,1204.600014
1218,0.00278900000000001,-6.3369,1206.600002
1219,0.002692,-6.2871,1208.59994
1220,0.00187500000000002,-6.5027,1210.600134
1221,0.00262000000000001,-6.9409,1212.600028
1222,0.00192100000000001,-6.9157,1214.599991
1223,0.00129800000000002,-7.1371,1216.600159
1224,0.002138,-7.4895,1218.600075
1225,0.00173000000000001,-7.8683,1220.600039
1226,0.00126300000000001,-8.0814,1222.600018
1227,0.00165200000000001,-8.3297,1224.600027
1228,0.000976000000000005,-8.5782,1226.600039
1229,0.000576000000000021,-8.9795,1228.6
1230,0.00145700000000001,-8.8113,1230.600021
1231,0.002751,-9.2875,1232.599998
1232,0.00239700000000001,-9.5883,1234.599931
1233,0.001306,-9.9846,1236.600045
1234,0.000586000000000003,-9.9746,1238.600001
1235,0.002274,-10.3965,1240.600044
1236,0.00187600000000002,-10.5877,1242.600014
1237,0.001669,-10.9742,1244.600051
1238,0.00165900000000002,-11.264,1246.599953
1239,0.00176700000000002,-11.1037,1248.599982
1240,0.000570000000000015,-11.7989,1250.59998
1241,0.00145900000000002,-11.9335,1252.599959
1242,0.000938000000000022,-12.3883,1254.600028
1243,0.000730000000000008,-12.722,1256.599965
1244,0.000210000000000016,-12.9117,1258.600177
1245,0.00151800000000002,-13.2347,1260.599945
1246,0.00178700000000001,-13.5882,1262.600019
1247,0.000451000000000007,-13.7471,1264.600053
1248,0.000452000000000008,-14.0263,1266.599981
1249,0.000553999999999999,-14.5886,1268.60007
1250,0.00157600000000002,-14.6963,1270.599937
1251,-0.000351999999999991,-14.6102,1272.600027
1252,0.000588000000000005,-14.6708,1274.599991
1253,-0.000566999999999984,-14.7412,1276.599976
1254,0.000914999999999999,-15.086,1278.600013
1255,-0.000206999999999985,-15.3845,1280.60005
1256,-0.000448999999999977,-15.7872,1282.600064
1257,0.00149400000000002,-16.3407,1284.600018
1258,-0.000241999999999992,-16.8323,1286.599943
1259,-0.000573999999999991,-17.1417,1288.599971
1260,0.000241000000000019,-17.2991,1290.600023
1261,-9.1999999999981e-05,-17.4812,1292.600008
1262,0.000143000000000004,-17.7296,1294.600029
1263,6.70000000000115e-05,-18.4013,1296.599952
1264,-0.000295999999999991,-18.0784,1298.599976
1265,-6.79999999999847e-05,-18.2989,1300.599971
1266,-0.000584000000000001,-17.7816,1302.600169
1267,-0.000881999999999994,-17.8197,1304.600024
1268,-0.00036899999999998,-18.099,1306.599967
1269,8.60000000000027e-05,-18.4941,1308.60012
1270,-0.000609999999999999,-18.6948,1310.600073
1271,-0.000237999999999988,-19.1193,1312.599986
1272,-2.80000000000002e-05,-19.1456,1314.600062
1273,-0.000596999999999986,-19.3338,1316.60001
1274,-0.000834000000000001,-19.5294,1318.600041
1275,-0.000682999999999989,-19.5311,1320.600025
1276,-0.000676999999999983,-19.6992,1322.59999
1277,-0.000883999999999996,-19.7234,1324.59994
1278,-0.00056299999999998,-20.165,1326.600038
1279,-0.000747999999999999,-20.4075,1328.599994
1280,-0.000376999999999988,-20.5188,1330.599943
1281,0.000339000000000006,-20.9587,1332.600104
1282,-0.000473000000000001,-21.1936,1334.59998
1283,-0.001112,-21.613,1336.600029
1284,-0.001582,-21.5994,1338.600031
1285,-0.001197,-21.7044,1340.600111
1286,-0.000245999999999996,-21.7408,1342.600003
1287,-0.001162,-21.8669,1344.599966
1288,-0.000507999999999981,-22.1303,1346.59997
1289,-0.000729999999999981,-22.2316,1348.600007
1290,-0.00123499999999999,-22.447,1350.60003
1291,-0.00205799999999998,-22.5473,1352.600024
1292,-0.000102999999999992,-22.4529,1354.599986
1293,-0.00121299999999999,-22.8178,1356.599985
1294,-0.00315799999999999,-23.0573,1358.599961
1295,-0.000603999999999993,-23.3537,1360.60002
1296,-0.00114199999999998,-23.2174,1362.599971
1297,-0.000511999999999985,-23.8699,1364.599972
1298,-0.000969999999999999,-24.052,1366.600009
1299,-0.002164,-23.8652,1368.59993
1300,-0.000897999999999982,-24.1396,1370.600054
1301,-0.000247999999999998,-24.4731,1372.600027
1302,-0.001944,-24.4091,1374.600025
1303,-0.001802,-24.5702,1376.600017
1304,-0.00126999999999999,-24.8293,1378.600035
1305,-0.00183899999999998,-24.9288,1380.599969
1306,-0.00144999999999998,-25.0591,1382.599975
1307,-0.001911,-25.2391,1384.60002
1308,-0.00205899999999998,-25.5928,1386.599985
1309,-0.002305,-25.9347,1388.600034
1310,-0.00267099999999998,-26.3888,1390.600011
1311,-0.00123499999999999,-26.2578,1392.600003
1312,-0.00275199999999998,-26.6409,1394.600039
1313,-0.002607,-26.9517,1396.599991
1314,-0.001688,-26.9541,1398.600015
1315,-0.00226999999999999,-26.7092,1400.599991
1316,-0.001916,-26.7046,1402.600095
1317,-0.00212099999999998,-26.5988,1404.600037
1318,-0.00171499999999999,-27.1646,1406.599958
1319,-0.00125399999999998,-27.6112,1408.599973
1320,-0.00177099999999999,-27.8822,1410.599987
1321,-0.00239899999999998,-27.9892,1412.600048
1322,-0.00194999999999998,-28.3084,1414.60005
1323,-0.00231399999999998,-28.5832,1416.600033
1324,-0.002276,-29.0974,1418.599989
1325,-0.00276099999999999,-29.0571,1420.599966
1326,-0.00217799999999999,-29.2313,1422.600023
1327,-0.00247899999999998,-29.4036,1424.600016
1328,-0.00244799999999998,-29.465,1426.599915
1329,-0.00145399999999998,-29.7425,1428.600023
1330,-0.00386499999999998,-30.1759,1430.599995
1331,-0.00285199999999999,-30.3593,1432.600004
1332,-0.002665,-30.2846,1434.600052
1333,-0.00395199999999998,-30.2549,1436.60003
1334,-0.00212199999999999,-30.5259,1438.600067
1335,-0.00345999999999999,-30.781,1440.60006
1336,-0.00287099999999998,-31.0259,1442.600009
1337,-0.003166,-31.3579,1444.599976
1338,-0.003191,-31.9839,1446.599992
1339,-0.00333,-32.1123,1448.599975
1340,-0.00483399999999998,-32.7985,1450.600004
1341,-0.00273499999999999,-32.8385,1452.59995
1342,-0.002193,-33.0751,1454.599974
1343,-0.00378499999999998,-33.6843,1456.59998
1344,-0.003694,-33.8076,1458.599953
1345,-0.00306499999999998,-34.4423,1460.599957
1346,-0.00447499999999998,-34.736,1462.599992
1347,-0.00384399999999999,-34.8565,1464.599975
1348,-0.00367799999999999,-34.7322,1466.600019
1349,-0.00341799999999998,-34.5653,1468.599974
1350,-0.003917,-34.782,1470.599981
1351,-0.00400099999999998,-34.8312,1472.599934
1352,-0.004492,-35.0705,1474.599979
1353,-0.00372699999999998,-34.8744,1476.599994
1354,-0.00497199999999998,-35.256,1478.599984
1355,-0.00361499999999998,-35.4571,1480.600047
1356,-0.00386799999999998,-35.4849,1482.599992
1357,-0.00284399999999999,-35.4164,1484.599977
1358,-0.00378899999999999,-35.6075,1486.599971
1359,-0.00483599999999998,-35.8528,1488.599957
1360,-0.005158,-35.8154,1490.599976
1361,-0.00461499999999998,-36.0278,1492.599981
1362,-0.00317099999999998,-36.3582,1494.599951
1363,-0.004632,-37.0014,1496.600039
1364,-0.004744,-36.7416,1498.600066
1365,-0.00493499999999999,-36.9394,1500.599957
1366,-0.00595099999999998,-37.2309,1502.599964
1367,-0.00508299999999998,-37.6934,1504.600077
1368,-0.00390099999999999,-38.3653,1506.599975
1369,-0.00429099999999999,-38.4622,1508.599951
1370,-0.004692,-38.3971,1510.599966
1371,-0.00523399999999999,-38.3104,1512.599976
1372,-0.00376799999999999,-38.5474,1514.599924
1373,-0.00476699999999999,-38.8753,1516.59995
1374,-0.005052,-39.0777,1518.599969
1375,-0.004245,-39.2361,1520.599976
1376,-0.00422299999999998,-39.3842,1522.599985
1377,-0.00428299999999998,-39.7181,1524.599973
1378,-0.004326,-39.6958,1526.600063
1379,-0.00470999999999999,-39.6886,1528.600017
1380,-0.00497,-39.4689,1530.599955
1381,-0.00412799999999999,-39.6993,1532.599945
1382,-0.00494499999999998,-39.8678,1534.599978
1383,-0.00642999999999999,-40.1036,1536.599988
1384,-0.00509799999999999,-40.2386,1538.599953
1385,-0.004333,-40.5354,1540.599975
1386,-0.00544899999999998,-40.5819,1542.59997
1387,-0.00463,-40.8176,1544.59999
1388,-0.00628499999999999,-41.2589,1546.599967
1389,-0.005104,-41.7043,1548.59995
1390,-0.006331,-41.7783,1550.599943
1391,-0.004438,-41.8935,1552.599977
1392,-0.00422699999999998,-42.0393,1554.599963
1393,-0.00514999999999999,-41.9258,1556.599968
1394,-0.00639599999999999,-41.9562,1558.600046
1395,-0.00564799999999999,-41.9211,1560.600025
1396,-0.00681799999999999,-41.9741,1562.599959
1397,-0.00511599999999998,-41.7972,1564.599995
1398,-0.004583,-42.1131,1566.599964
1399,-0.004547,-42.4519,1568.599976
1400,-0.00487599999999999,-42.8372,1570.599993
1401,-0.00486999999999999,-43.2342,1572.600006
1402,-0.005692,-43.533,1574.599895
1403,-0.006856,-43.9589,1576.599947
1404,-0.00612699999999999,-44.4631,1578.600033
1405,-0.00644399999999998,-44.5908,1580.599961
1406,-0.00512299999999999,-44.7748,1582.599985
1407,-0.007434,-45.134,1584.599976
1408,-0.00519,-45.3855,1586.600032
1409,-0.005191,-45.4121,1588.599954
1410,-0.007268,-45.5474,1590.600031
1411,-0.00568299999999999,-45.6316,1592.59995
1412,-0.00595599999999999,-45.7157,1594.599973
1413,-0.00542699999999999,-45.6527,1596.59999
1414,-0.00795299999999999,-45.6316,1598.600033
1415,-0.00592499999999999,-46.0621,1600.60001
1416,-0.00608399999999998,-46.525,1602.599963
1417,-0.00594599999999998,-46.4837,1604.599984
1418,-0.007635,-46.8523,1606.600055
1419,-0.00695899999999999,-47.1974,1608.599941
1420,-0.006491,-47.4974,1610.599959
1421,-0.00725399999999998,-47.2453,1612.599968
1422,-0.006718,-47.5092,1614.599946
1423,-0.00756999999999999,-47.6333,1616.600005
1424,-0.007074,-47.6727,1618.599963
1425,-0.006635,-47.9972,1620.600096
1426,-0.00624,-48.187,1622.599983
1427,-0.007355,-47.85,1624.599963
1428,-0.008574,-48.1765,1626.600015
1429,-0.006882,-48.4668,1628.599978
1430,-0.00717599999999999,-48.5906,1630.599991
1431,-0.00792999999999999,-48.5388,1632.599989
1432,-0.00731499999999999,-48.5665,1634.599988
1433,-0.00741799999999998,-48.8478,1636.599959
1434,-0.00738,-48.9786,1638.599956
1435,-0.00653799999999999,-49.5952,1640.59996
1436,-0.006352,-49.9143,1642.600005
1437,-0.00745699999999999,-50.4512,1644.59994
1438,-0.00830399999999998,-50.404,1646.599947
1439,-0.00730999999999998,-50.417,1648.599979
1440,-0.007579,-50.7766,1650.600018
1441,-0.006517,-51.1476,1652.60001
1442,-0.008156,-51.5819,1654.599965
1443,-0.007412,-51.5395,1656.599968
1444,-0.00672099999999998,-51.9033,1658.599969
1445,-0.00714599999999999,-52.152,1660.599963
1446,-0.006941,-52.2551,1662.599966
1447,-0.00653199999999998,-52.6469,1664.600028
1448,-0.007021,-52.7198,1666.600001
1449,-0.00666999999999998,-53.1339,1668.599976
1450,-0.006077,-53.5363,1670.599961
1451,-0.008213,-53.8497,1672.599986
1452,-0.00656799999999999,-53.8589,1674.599955
1453,-0.008073,-53.8982,1676.599976
1454,-0.00824999999999998,-53.9947,1678.600096
1455,-0.00724999999999998,-54.0746,1680.599967
1456,-0.009133,-54.1559,1682.600002
1457,-0.007382,-54.1441,1684.599977
1458,-0.008048,-54.3487,1686.599982
1459,-0.00664599999999999,-54.2679,1688.599934
1460,-0.00808,-54.0767,1690.599952
1461,-0.007766,-53.8293,1692.599989
1462,-0.007964,-53.9332,1694.599964
1463,-0.009856,-54.6981,1696.599939
1464,-0.00711399999999998,-55.0902,1698.599944
1465,-0.00978299999999999,-55.5958,1700.599991
1466,-0.00987499999999999,-55.7218,1702.599955
1467,-0.00891999999999998,-55.757,1704.599968
1468,-0.00936499999999998,-55.8717,1706.599985
1469,-0.00905699999999998,-56.0153,1708.599928
1470,-0.008518,-56.1287,1710.599957
1471,-0.008271,-56.0179,1712.599965
1472,-0.008771,-56.4539,1714.600044
1473,-0.00857999999999998,-56.5035,1716.599963
1474,-0.00863699999999998,-56.7293,1718.599956
1475,-0.00793199999999999,-57.0121,1720.599975
1476,-0.00877799999999998,-57.4211,1722.599985
1477,-0.00898199999999999,-57.9387,1724.599941
1478,-0.008655,-58.0232,1726.599944
1479,-0.008684,-58.1594,1728.599957
1480,-0.00992099999999999,-58.6747,1730.599963
1481,-0.00861299999999998,-59.0235,1732.599988
1482,-0.009739,-59.1967,1734.59996
1483,-0.00947799999999999,-59.1868,1736.599944
1484,-0.010306,-59.1405,1738.599969
1485,-0.00942399999999999,-59.6954,1740.599993
1486,-0.00881899999999999,-59.5374,1742.599975
1487,-0.00931899999999999,-59.5523,1744.60006
1488,-0.00922299999999998,-59.4577,1746.599976
1489,-0.010142,-59.4218,1748.599934
1490,-0.011243,-59.6346,1750.599956
1491,-0.00976099999999999,-59.8322,1752.599955
1492,-0.00864599999999999,-59.749,1754.599943
1493,-0.01002,-59.938,1756.600011
1494,-0.008189,-60.2706,1758.599952
1495,-0.01013,-60.5067,1760.599967
1496,-0.008407,-60.8387,1762.599949
1497,-0.01079,-61.1468,1764.599957
1498,-0.00867699999999999,-61.2701,1766.59997
1499,-0.00975899999999999,-61.6461,1768.599996
1500,-0.009495,-61.7533,1770.599919
1501,-0.009629,-61.6243,1772.599982
1502,-0.00957999999999998,-61.6744,1774.600013
1503,-0.00847599999999998,-61.828,1776.600017
1504,-0.010488,-62.0043,1778.599966
1505,-0.00998199999999999,-61.9806,1780.599975
1506,-0.00902399999999998,-62.4412,1782.599949
1507,-0.010702,-62.956,1784.599971
1508,-0.015843,-63.2117,1786.599984
1509,-0.011025,-63.3089,1788.599956
1510,-0.010705,-63.3627,1790.599954
1511,-0.010161,-63.6542,1792.599962
1512,-0.010619,-63.8276,1794.599947
1513,-0.011343,-64.0988,1796.599961
